Subject,Predicate,Object
Epidyolex,approvedBy,EMA
Epidyolex,approvedFor,LennoxGastautSyndrome
Epidyolex,approvedFor,DravetSyndrome
Epidyolex,approvedFor,TuberousSclerosisComplex
Cannabidiol,hasGood,SafetyProfile
Cannabidiol,usedOffLabelIn,OtherEpilepsySubtypes
Study,isType,RetrospectiveMulticenterStudy
Study,conductedAt,SixteenEpilepsyCenters
CBDTreatment,administeredBetween,December2015AndDecember2021
Study,usesMedication,Epidyolex
Study,usesMedication,NRF22_10CannabidiolFormulation
NRF22_10CannabidiolFormulation,contains,Cannabidiol100mgPerMl
Study,approvedBy,LocalEthicsCommittee
InformedConsent,waivedBy,EthicsCommittee
SeizureOutcome,assessedUsing,ClinicalRecords
SeizureOutcome,assessedUsing,SeizureDiaries
SeizureOutcome,assessedUsing,CaregiverReport
StudyCohort,includes,ChildrenAndAdolescents
StudyCohort,includes,Adults
MedianAge,equals,ElevenPointThreeYears
EpilepsyEtiology,includes,Genetic
EpilepsyEtiology,includes,Structural
EpilepsyEtiology,includes,Unknown
EpilepsyEtiology,includes,GeneticAndStructural
Patients,haveDiagnosis,LennoxGastautSyndrome
Patients,haveDiagnosis,DravetSyndrome
Patients,haveDiagnosis,TuberousSclerosisComplex
Patients,haveDiagnosis,OtherEpilepsySubtypes
Cannabidiol,startedAtMedianDose,ThreePointTwoMgPerKgPerDay
Cannabidiol,titratedBy,TwoPointEightMgPerKgPerWeek
Cannabidiol,reachesMedianEndDose,SeventeenPointEightMgPerKgPerDay
Children,receiveHigher,CannabidiolEndDoseThanAdults
Cannabidiol,usedAs,Monotherapy
Cannabidiol,achieves,SeizureFreedom
Cannabidiol,achieves,SeizureReductionGreaterThanFiftyPercent
Cannabidiol,achieves,SeizureReductionLessThanFiftyPercent
Cannabidiol,showsNoEffectIn,SubsetOfPatients
Cannabidiol,increases,SeizureFrequencyInSomePatients
SeizureReduction,correlatesWith,HigherCannabidiolEndDose
SeizureOutcome,doesNotDependOn,EpilepsySubtype
SeizureOutcome,doesNotDependOn,ClobazamComedication
DravetSyndromePatients,doNotAchieve,SeizureFreedom
Cannabidiol,causes,GastrointestinalAdverseEffects
Cannabidiol,causes,Sleepiness
Cannabidiol,causes,PsychiatricSymptoms
Cannabidiol,causes,LiverEnzymeElevation
AdverseEffects,leadTo,TreatmentDiscontinuation
AdverseEffects,areIndependentOf,CannabidiolDose
Sleepiness,occursMoreFrequentlyWith,ClobazamComedication
Cannabidiol,improves,Mood
Cannabidiol,improves,NightSleep
Cannabidiol,improves,Development
Cannabidiol,increases,Appetite
Cannabidiol,reduces,Spasticity
Cannabidiol,hasComparableEfficacyTo,OtherAntiseizureMedications
Cannabidiol,hasPositive,SafetyProfile
Cannabidiol,doesNotProvide,SyndromeSpecificEffect
Cannabidiol,isEffectiveAcross,MultipleEpilepsySubtypes
HigherCannabidiolDose,isSafeIn,Children
Cannabidiol,exhibits,HoneymoonEffect
Cannabidiol,exhibits,ToleranceOverTime
Study,isLimitedBy,RetrospectiveDesign
FutureTrials,shouldEvaluate,CannabidiolInOtherEpilepsySubtypes
FutureTrials,shouldInclude,ChildrenUnderTwoYears
DravetSyndrome,isCharacterizedBy,SevereSeizures
DravetSyndrome,associatedWith,SCN1AMutation
SCN1AMutation,affects,NaV1.1
DravetSyndrome,hasHighDrugResistance,AntiepilepticDrugs
Fenfluramine,isApprovedFor,DravetSyndromeSeizures
Fenfluramine,isMetabolizedTo,Norfenfluramine
Fenfluramine,existsAs,RacemicMixture
Norfenfluramine,existsAs,RacemicMixture
Zebrafish,isUsedAs,DravetSyndromeModel
scn1LabMutant,models,SCN1ADeficiency
FenfluramineEnantiomers,areTestedIn,ZebrafishModel
NorfenfluramineEnantiomers,areTestedIn,ZebrafishModel
MaximumToleratedConcentration,isDeterminedBy,ToxicityEvaluation
Valproate,reduces,EpileptiformLocomotorActivity
Valproate,reduces,EpileptiformDischarges
Fenfluramine,reduces,SeizureFrequency
Topiramate,reduces,SeizureFrequency
Carbamazepine,failsToReduce,SeizureActivity
Phenytoin,failsToReduce,SeizureActivity
Lamotrigine,failsToReduce,SeizureActivity
ValproateAndStiripentol,reduce,SeizureActivity
ValproateAndFenfluramine,reduce,EpileptiformDischarges
ValproateAndCannabidiol,reduce,SeizureActivity
(+)-Fenfluramine,reduces,LocomotorHyperactivity
(-)-Fenfluramine,reduces,LocomotorHyperactivity
(+)-Norfenfluramine,reduces,LocomotorHyperactivity
(-)-Norfenfluramine,showsLimitedEffectOn,SeizureActivity
Fenfluramine,hasTimeDependentUptakeIn,ZebrafishHead
Norfenfluramine,hasLowerUptakeThan,Fenfluramine
Lipophilicity,influences,CompoundUptake
Fenfluramine,modulates,SerotoninTransporter
Fenfluramine,activates,5HT2CReceptor
Fenfluramine,antagonizes,Sigma1Receptor
SerotoninDeficiency,contributesTo,Epileptogenesis
Fenfluramine,increases,SerotonergicTone
(+)-Fenfluramine,contributesTo,ClinicalEfficacy
(-)-Fenfluramine,contributesTo,ClinicalEfficacy
(+)-Norfenfluramine,contributesTo,ClinicalEfficacy
DravetSyndrome,isTypeOf,DevelopmentalAndEpilepticEncephalopathy
DravetSyndrome,hasHighRiskOf,SUDEP
DravetSyndrome,hasOnsetIn,FirstYearOfLife
DravetSyndrome,presentsWith,MultipleSeizureTypes
Cannabidiol,isApprovedFor,DravetSyndrome
PriorTrials,didNotEvaluate,TimeToOnsetOfEffect
Study,isPostHocAnalysisOf,GWPCARE1
Study,isPostHocAnalysisOf,GWPCARE2
Cannabidiol,isDerivedFrom,CannabisSativa
Cannabidiol,isAdministeredOrally,OralSolution
Cannabidiol,isTitratedFrom,2.5mgKgDay
Cannabidiol,reachesDose,10mgKgDayByDay7
Cannabidiol,reachesDose,20mgKgDayByDay11
SeizureFrequency,isRecordedBy,CaregiverDiary
Study,enrolls,ThreeHundredNineteenPatients
Patients,haveMeanAge,NinePointFiveYears
Patients,useConcomitantAED,Valproate
Patients,useConcomitantAED,Clobazam
Cannabidiol10mgKgDay,reduces,ConvulsiveSeizureFrequency
Cannabidiol20mgKgDay,reduces,ConvulsiveSeizureFrequency
Cannabidiol20mgKgDay,showsEffectBy,Day12
Cannabidiol10mgKgDay,showsEffectBy,Day13
Cannabidiol,maintainsEffectDuring,MaintenancePeriod
Cannabidiol,increases,FiftyPercentResponderRate
Cannabidiol,increases,SeventyFivePercentResponderRate
AdverseEvents,occurIn,CannabidiolGroup
Somnolence,occursMoreWith,ClobazamCoAdministration
DecreasedAppetite,occursIn,CannabidiolGroup
Diarrhea,occursIn,CannabidiolGroup
TransaminaseElevation,occursWith,ValproateCoAdministration
ALTASTElevation,resolvesAfter,DoseAdjustmentOrDiscontinuation
Cannabidiol,hasEarlyOnsetOf,AntiseizureEffect
Cannabidiol,showsEfficacyWithin,TwoWeeks
Cannabidiol,hasSustained,SeizureReduction
AdverseEvents,occurEarlyDuring,TitrationPeriod
Somnolence,isRelatedTo,CannabidiolClobazamInteraction
Monitoring,isRecommendedFor,LiverEnzymes
Study,isLimitedBy,PostHocDesign
DravetSyndrome,subtypeOf,DevelopmentalEpilepticEncephalopathy
LennoxGastautSyndrome,subtypeOf,DevelopmentalEpilepticEncephalopathy
DravetSyndrome,hasAgeOfOnset,EarlyChildhood
LennoxGastautSyndrome,hasAgeOfOnset,EarlyChildhood
DravetSyndrome,hasSeizureType,MultipleSeizureTypes
LennoxGastautSyndrome,hasSeizureType,MultipleSeizureTypes
DravetSyndrome,hasTreatmentResistance,High
LennoxGastautSyndrome,hasTreatmentResistance,High
DravetSyndrome,impacts,HealthRelatedQualityOfLife
LennoxGastautSyndrome,impacts,HealthRelatedQualityOfLife
HealthRelatedQualityOfLife,affectedBy,CognitiveImpairment
HealthRelatedQualityOfLife,affectedBy,MobilityImpairment
HealthRelatedQualityOfLife,affectedBy,EatingDifficulties
Cannabidiol,hasEfficacyFor,SeizureControl
Cannabidiol,hasAcceptableSafetyProfile,TRUE
Cannabidiol,hasLimitedEvidenceFor,BeyondSeizureOutcomes
Study,hasDesign,QualitativeInterviewStudy
SemiStructuredInterview,targets,Caregiver
Caregiver,caresFor,PatientWithDravetSyndrome
Caregiver,caresFor,PatientWithLennoxGastautSyndrome
Cannabidiol,hasBrandName,Epidiolex
Cannabidiol,hasBrandName,Epidyolex
Cannabidiol,hasDosageForm,OralSolution
OralSolution,hasConcentration,100mgPerML
Study,hasRecruitmentCountry,UnitedStates
Study,hasRecruitmentCountry,UnitedKingdom
Study,hasRecruitmentCountry,Germany
Study,usesAnalysisMethod,ThematicAnalysis
ThematicAnalysis,implementedWith,MAXQDA
Study,monitors,DataSaturation
LennoxGastautSyndrome,hasSeizureType,TonicClonicSeizure
DravetSyndrome,hasSeizureType,ClonicSeizure
LennoxGastautSyndrome,hasSeizureType,ClonicSeizure
DravetSyndrome,hasSeizureType,TonicSeizure
DravetSyndrome,hasSeizureType,AtonicSeizure
LennoxGastautSyndrome,hasSeizureType,AtonicSeizure
DravetSyndrome,hasSeizureType,AbsenceSeizure
LennoxGastautSyndrome,hasSeizureType,AbsenceSeizure
LennoxGastautSyndrome,hasSeizureType,MyoclonicSeizure
DravetSyndrome,hasSeizureType,FocalSeizureWithImpairedAwareness
LennoxGastautSyndrome,hasSeizureType,FocalSeizureWithImpairedAwareness
Seizure,hasCharacteristic,Unpredictable
Seizure,hasFrequencyRange,ZeroToFiftyPerDay
DravetSyndrome,hasCognitiveImpairment,Present
LennoxGastautSyndrome,hasCognitiveImpairment,Present
CognitiveFunction,includes,AttentionSpan
CognitiveFunction,includes,Memory
Communication,rangesFrom,NoSpeech
Communication,rangesFrom,FullSentences
Mobility,rangesFrom,IndependentWalking
Mobility,rangesFrom,WheelchairDependence
Behavior,includes,Aggression
Behavior,includes,Hyperactivity
Behavior,associatedWith,AutismSpectrumDisorder
Behavior,associatedWith,AttentionDeficitHyperactivityDisorder
Sleep,includes,Insomnia
Pain,includes,Headache
Appetite,includes,ReducedAppetite
Feeding,includes,FeedingTubeUse
Cannabidiol,reduces,SeizureSeverity
Cannabidiol,reduces,SeizureDuration
Cannabidiol,improves,CognitiveFunction
Cannabidiol,improves,AttentionSpan
Cannabidiol,improves,LearningAbility
Cannabidiol,improves,Communication
Cannabidiol,improves,MotorFunction
Cannabidiol,improves,BehavioralCalmness
Cannabidiol,improves,SleepRegularity
Cannabidiol,worsens,GastrointestinalSymptoms
Cannabidiol,causes,ReducedAppetite
QualitativeStudy,demonstrates,BeyondSeizureBenefits
Cannabidiol,hasEffectBeyond,SeizureControl
CognitiveImprovement,leadsTo,ImprovedCommunication
ReducedSeizureFrequency,leadsTo,ReducedHospitalization
ReducedSeizureFrequency,leadsTo,ImprovedFamilyLife
Caregiver,experiences,ReducedAnxiety
Caregiver,experiences,ImprovedEmotionalWellBeing
DravetSyndrome,subtypeOf,DevelopmentalAndEpilepticEncephalopathy
DravetSyndrome,subtypeOf,RareEpilepsy
DravetSyndrome,hasGeneticCause,SCN1AMutation
SCN1AMutation,affects,SodiumChannelAlphaSubunit1
DravetSyndrome,hasEstimatedIncidence,OneInFifteenThousandFiveHundred
DravetSyndrome,hasAgeOfOnset,BeforeFifteenMonths
DravetSyndrome,initialSeizureType,FebrileStatusEpilepticus
DravetSyndrome,hasSeizureType,HemiclonicSeizure
DravetSyndrome,associatedWith,DevelopmentalRegression
DravetSyndrome,increases,Mortality
PoorSeizureControl,associatedWith,LowerQualityOfLife
Cannabidiol,hasPreviouslyStudiedDose,TwentyMgPerKgPerDay
TenMgPerKgPerDayCBD,lacksPriorEvidenceIn,DravetSyndrome
Study,hasDesign,RandomizedDoubleBlindPlaceboControlledTrial
Study,hasName,GWPCARE2
Study,hasRecruitmentPeriod,April2015ToNovember2017
Study,hasFollowUpCompletionDate,April2018
Study,conductedAt,MulticenterInternational
Study,hasClinicalCenters,ThirtyEight
Study,hasCountries,UnitedStates
Study,hasCountries,Spain
Study,hasCountries,Poland
Study,hasCountries,Netherlands
Study,hasCountries,Australia
Study,hasCountries,Israel
Participant,hasAgeRange,TwoToEighteenYears
Participant,hasConfirmedDiagnosis,DravetSyndrome
Participant,hasBaselineConvulsiveSeizures,AtLeastFourPerFourWeeks
Participant,receives,AntiepilepticDrug
Study,hasBaselinePeriod,FourWeeks
Study,hasTreatmentPeriod,FourteenWeeks
Study,hasTitrationPeriod,TwoWeeks
Study,hasMaintenancePeriod,TwelveWeeks
Study,hasSafetyFollowUp,FourWeeks
Study,usesRandomizationRatio,TwoTwoOneOne
Study,usesStratificationFactor,AgeGroup
Study,usesBlinding,Participants
Study,usesBlinding,Caregivers
Study,usesBlinding,Investigators
Study,usesBlinding,OutcomeAssessors
Cannabidiol,hasConcentration,OneHundredMgPerML
CBD10Group,receivesDose,TenMgPerKgPerDay
CBD20Group,receivesDose,TwentyMgPerKgPerDay
PlaceboGroup,receives,MatchedPlacebo
Study,usesOutcomeMeasure,ConvulsiveSeizureFrequency
Study,usesOutcomeMeasure,TotalSeizureFrequency
Study,usesOutcomeMeasure,CaregiverGlobalImpressionOfChange
Study,usesOutcomeMeasure,QualityOfLifeInChildhoodEpilepsy
Study,usesOutcomeMeasure,VinelandAdaptiveBehaviorScales
ITTAnalysisSet,hasParticipantCount,OneHundredNinetyEight
ITTAnalysisSet,hasMeanAge,NinePointThreeYears
ITTAnalysisSet,hasFemalePercentage,FiftyTwoPointFivePercent
Participants,mostCommonAED,Valproate
Participants,mostCommonAED,Clobazam
Participants,usesKetogenicDiet,EightPointSixPercent
Participants,usesVagusNerveStimulation,ThirteenPointSixPercent
BaselineSeizureType,mostCommon,GeneralizedTonicClonicSeizure
BaselineConvulsiveSeizureFrequency,hasMedian,TwelvePerFourWeeks
CBD10Group,reducesConvulsiveSeizureFrequencyBy,FortyEightPointSevenPercent
CBD20Group,reducesConvulsiveSeizureFrequencyBy,FortyFivePointSevenPercent
PlaceboGroup,reducesConvulsiveSeizureFrequencyBy,TwentySixPointNinePercent
CBD10Group,hasPlaceboAdjustedReduction,TwentyNinePointEightPercent
CBD20Group,hasPlaceboAdjustedReduction,TwentyFivePointSevenPercent
CBD10Group,hasStatisticalSignificance,PValueZeroPointZeroOne
CBD20Group,hasStatisticalSignificance,PValueZeroPointZeroThree
CBD10Group,achievesResponderRateFiftyPercent,FortyThreePointNinePercent
CBD20Group,achievesResponderRateFiftyPercent,FortyNinePointThreePercent
PlaceboGroup,achievesResponderRateFiftyPercent,TwentySixPointTwoPercent
CBD10Group,achievesResponderRateSeventyFivePercent,ThirtyPointThreePercent
CBD20Group,achievesResponderRateSeventyFivePercent,SeventeenPointNinePercent
CBD10Group,achievesSeizureFreedom,TwoParticipants
CBD20Group,achievesSeizureFreedom,ThreeParticipants
Cannabidiol,decreases,Appetite
Cannabidiol,associatedWith,Diarrhea
Cannabidiol,associatedWith,Pyrexia
Cannabidiol,associatedWith,Fatigue
CBD20Group,hasHigherIncidence,AdverseEvents
CBD20Group,hasDiscontinuationDueToAdverseEvents,FiveParticipants
CBD20Group,associatedWith,ElevatedLiverTransaminases
ElevatedLiverTransaminases,associatedWith,ConcomitantValproate
NoDeaths,occurredIn,Study
Cannabidiol,demonstrates,DoseRangingEfficacy
TenMgPerKgPerDayCBD,hasBetter,SafetyProfile
TwentyMgPerKgPerDayCBD,hasHigher,AdverseEventRate
Cannabidiol,hasBenefitRiskProfile,Favorable
Study,confirms,PreviousCBDTrialFindings
Study,addsEvidenceFor,LowerDoseCannabidiol
Study,hasLimitation,ShortDuration
Study,hasLimitation,PediatricOnlyPopulation
STXBP1Disorder,subtypeOf,DevelopmentalAndEpilepticEncephalopathy
STXBP1Disorder,hasGeneticCause,STXBP1Mutation
STXBP1Mutation,associatedWith,OhtaharaSyndrome
STXBP1Mutation,associatedWith,DravetSyndrome
STXBP1Mutation,associatedWith,LennoxGastautSyndrome
STXBP1Mutation,associatedWith,WestSyndrome
STXBP1Mutation,associatedWith,AtypicalRettSyndrome
STXBP1Disorder,hasClinicalFeature,SpeechImpairment
STXBP1Disorder,hasClinicalFeature,IntellectualDisability
STXBP1Disorder,hasClinicalFeature,MovementDisorder
STXBP1Disorder,hasClinicalFeature,EEGAbnormality
STXBP1Disorder,hasSeizureType,InfantileSpasms
STXBP1Disorder,hasSeizureType,FocalSeizure
STXBP1Disorder,hasSeizureType,TonicClonicSeizure
STXBP1Disorder,hasSeizureType,AbsenceSeizure
STXBP1Disorder,hasTreatmentResistance,High
STXBP1Protein,binds,SNAREComplex
SNAREComplex,mediates,SynapticVesicleExocytosis
STXBP1Haploinsufficiency,impairs,InhibitorySynapticTransmission
STXBP1Haploinsufficiency,leadsTo,EpilepticPhenotype
ZebrafishModel,usedFor,AntiseizureDrugScreening
Zebrafish,hasSpecies,DanioRerio
Zebrafish,hasDevelopmentalStage,Larval
stxbp1bMutantZebrafish,generatedBy,CRISPRCas9
stxbp1bGene,isParalogOf,HumanSTXBP1
stxbp1bGene,sharesAminoAcidIdentity,SeventyNinePercent
LarvalZebrafish,assessedAt,FourDaysPostFertilization
LarvalZebrafish,embeddedIn,LowMeltingPointAgarose
LocalFieldPotential,recordedFrom,OpticTectum
RecordingElectrode,hasTipDiameter,OneMicrometer
LFPRecording,hasDuration,SixtyMinutes
BaselinePeriod,hasDuration,FifteenMinutes
DrugExposurePeriod,hasDuration,FortyFiveMinutes
TypeIIEvent,definedBy,HighAmplitude
TypeIIEvent,definedBy,LongDuration
TypeIIEvent,associatedWith,PostictalDepression
DataAnalysis,performedBy,BlindedExperimenter
Drug,administeredBy,BathApplication
Drug,testedAtConcentration,OneMilliMolar
stxbp1bMutantZebrafish,exhibits,SpontaneousElectrographicSeizures
SpontaneousElectrographicSeizures,classifiedAs,TypeIIEvent
TypeIIEvent,hasFrequency,SevenPointSixPerFifteenMinutes
TypeIIEvent,hasFrequencyStandardError,ZeroPointSix
TypeIIEvent,hasBaselineRate,ZeroPointZeroOneHertz
Phenytoin,testedIn,stxbp1bMutantZebrafish
Valproate,testedIn,stxbp1bMutantZebrafish
Ethosuximide,testedIn,stxbp1bMutantZebrafish
Levetiracetam,testedIn,stxbp1bMutantZebrafish
Diazepam,testedIn,stxbp1bMutantZebrafish
Phenytoin,hasEffectOn,TypeIIEventFrequencyNone
Valproate,hasEffectOn,TypeIIEventFrequencyNone
Ethosuximide,hasEffectOn,TypeIIEventFrequencyNone
Levetiracetam,hasEffectOn,TypeIIEventFrequencyNone
Diazepam,hasEffectOn,TypeIIEventFrequencyNone
Clemizole,testedIn,stxbp1bMutantZebrafish
Trazodone,testedIn,stxbp1bMutantZebrafish
Clemizole,reduces,TypeIIEventFrequency
Trazodone,reduces,TypeIIEventFrequency
Clemizole,reducesTypeIIEventFrequencyBy,EightyPercent
Trazodone,reducesTypeIIEventFrequencyBy,EightyThreePercent
Clemizole,hasPValue,LessThanZeroPointZeroZeroZeroOne
Trazodone,hasPValue,LessThanZeroPointZeroZeroZeroOne
Clemizole,hasMechanism,SerotoninReceptorModulation
Trazodone,hasMechanism,SerotoninReceptorModulation
STXBP1RelatedDisorder,classifiedAs,DrugResistantEpilepsy
ZebrafishModel,recapitulates,HumanPharmacoresistance
Clemizole,identifiedIn,DravetSyndromeZebrafishModel
Trazodone,identifiedIn,DravetSyndromeZebrafishModel
Clemizole,binds,Serotonin2BReceptor
Trazodone,binds,Serotonin2BReceptor
Serotonin2BReceptor,modulationReduces,SeizureActivity
Study,suggests,FutureClinicalStudies
DravetSyndrome,hasEstimatedIncidence,OneInFifteenThousandSevenHundredToOneInFortyThousandNineHundred
DravetSyndrome,hasAgeOfOnset,FirstYearOfLife
DravetSyndrome,hasSeizureType,ConvulsiveSeizure
DravetSyndrome,hasSeizureCharacteristic,Pharmacoresistant
DravetSyndrome,associatedWith,MotorImpairment
DravetSyndrome,associatedWith,BehavioralImpairment
DravetSyndrome,associatedWith,CognitiveImpairment
DravetSyndrome,hasGeneticAssociation,SCN1AAlteration
SCN1AAlteration,presentInPercentage,SeventyToEightyFivePercent
DravetSyndrome,hasDiagnosisBasis,ElectroclinicalCriteria
DravetSyndrome,hasIncreasedRisk,SUDEP
GeneralizedTonicClonicSeizureFrequency,isRiskFactorFor,SUDEP
Stiripentol,usedInCombinationWith,Clobazam
Stiripentol,usedInCombinationWith,Valproate
Cannabidiol,isFDAApprovedFor,DravetSyndrome
Stiripentol,wasOnlyApprovedTreatmentOutsideUnitedStates,BeforeCannabidiolApproval
PatientsWithDravetSyndrome,haveUnmetTreatmentNeed,TRUE
Fenfluramine,previouslyDemonstratedEfficacyIn,DravetSyndrome
Fenfluramine,excludedFromPreviousTrialWhenCombinedWith,Stiripentol
PharmacokineticData,requiredFor,DoseSelectionWithStiripentol
Study,hasPhase,PhaseThree
Study,hasClinicalTrialIdentifier,NCT02926898
Study,hasCountries,Canada
Study,hasCountries,France
Study,hasCountries,Germany
Study,hasCountries,UnitedKingdom
Participant,receivesTreatment,StiripentolInclusiveRegimen
Participant,receivesTreatment,Clobazam
Participant,receivesTreatment,Valproate
Participant,hasBaselineConvulsiveSeizures,AtLeastSixPerSixWeeks
Study,hasBaselinePeriod,SixWeeks
Study,hasRandomizationRatio,OneToOne
Study,usesStratificationFactor,AgeBelowSixYears
Study,usesStratificationFactor,AgeSixYearsOrAbove
Fenfluramine,hasConcentration,TwoPointTwoMgPerML
Fenfluramine,hasTargetDose,ZeroPointFourMgPerKgPerDay
Fenfluramine,hasMaximumDose,SeventeenMgPerDay
Study,hasTitrationPeriod,ThreeWeeks
Study,usesOutcomeMeasure,MonthlyConvulsiveSeizureFrequency
Study,usesOutcomeMeasure,SeizureFreeInterval
Study,usesOutcomeMeasure,ClinicalGlobalImpression
Study,usesOutcomeMeasure,PediatricQualityOfLifeInventory
Study,usesOutcomeMeasure,BehaviorRatingInventoryOfExecutiveFunction
Study,usesSafetyAssessment,Echocardiography
Study,usesSafetyAssessment,Electrocardiogram
ScreenedPatients,count,OneHundredFifteen
