Subject,Predicate,Object,Section,Organism,PMCID
ClinicalCareManagement,SubClassOf,PatientCareManagement                  ,,,
Shoulder,SubClassOf,PectoralGirdleSubdivision                  ,,,
Bi-PeriodicLateralizedEpileptiformDischarge,SubClassOf,PeriodicLateralizedEpileptiformDischarge                  ,,,
BodyTemperature,SubClassOf,PhysiologicalData                  ,,,
ElectrophysiologicalData,SubClassOf,PhysiologicalData                  ,,,
HeartRate,SubClassOf,PhysiologicalData                  ,,,
RespiratoryRate,SubClassOf,PhysiologicalData                  ,,,
JitteryPhase,SubClassOf,PhysiologicalPathologicalProcess                  ,,,
ParoxysmalEvent,SubClassOf,PhysiologicalPathologicalProcess                  ,,,
SeizureFeature,SubClassOf,PhysiologicalPathologicalProcess                  ,,,
PhysiologicalPathologicalProcess,SubClassOf,PhysiologicalProcess                  ,,,
PrematureMortality,SubClassOf,PhysiologicalProcess                  ,,,
FocalPolyspikes,SubClassOf,PolySpikes                  ,,,
GeneralizedPolyspikes,SubClassOf,PolySpikes                  ,,,
LeftPosteriorCingulateSegment,SubClassOf,PosteriorCingulateSegment                  ,,,
RightPosteriorCingulateSegment,SubClassOf,PosteriorCingulateSegment                  ,,,
LeftPosteriorFrontalLobeSegment,SubClassOf,PosteriorFrontalLobeSegment                  ,,,
RightPosteriorFrontalLobeSegment,SubClassOf,PosteriorFrontalLobeSegment                  ,,,
LeftPosteriorTemporalLobeSegment,SubClassOf,PosteriorTemporalLobeSegment                  ,,,
RightPosteriorTemporalLobeSegment,SubClassOf,PosteriorTemporalLobeSegment                  ,,,
HindLimbExtension,SubClassOf,PostureAtDeath                  ,,,
Prone,SubClassOf,PostureAtDeath                  ,,,
Supine,SubClassOf,PostureAtDeath                  ,,,
AmitriptylineHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
AmitriptylineOxide,SubClassOf,PreciseDrugIngredient                  ,,,
AmitriptylinePamoate,SubClassOf,PreciseDrugIngredient                  ,,,
AmphetamineAspartate,SubClassOf,PreciseDrugIngredient                  ,,,
AmphetamineAspartateMonohydrate,SubClassOf,PreciseDrugIngredient                  ,,,
AmphetamineSaccharate,SubClassOf,PreciseDrugIngredient                  ,,,
AmphetamineSulfate,SubClassOf,PreciseDrugIngredient                  ,,,
AsenapineMaleate,SubClassOf,PreciseDrugIngredient                  ,,,
AtomoxetineHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
BupropionHydrobromide,SubClassOf,PreciseDrugIngredient                  ,,,
BupropionHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
CitalopramHydrobromide,SubClassOf,PreciseDrugIngredient                  ,,,
ClomipramineHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
DesipramineDibudinate,SubClassOf,PreciseDrugIngredient                  ,,,
DesipramineHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
DesvenlafaxineSuccinate,SubClassOf,PreciseDrugIngredient                  ,,,
DexmethylphenidateHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
DextroamphetamineSaccharate,SubClassOf,PreciseDrugIngredient                  ,,,
DextroamphetamineSulfate,SubClassOf,PreciseDrugIngredient                  ,,,
DothiepinHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
DoxepinHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
DuloxetineHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
EscitalopramOxalate,SubClassOf,PreciseDrugIngredient                  ,,,
FenfluramineHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
FluoxetineHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
FluvoxamineMaleate,SubClassOf,PreciseDrugIngredient                  ,,,
ImipramineHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
ImipraminePamoate,SubClassOf,PreciseDrugIngredient                  ,,,
LevomepromazineMaleate,SubClassOf,PreciseDrugIngredient                  ,,,
LisdexamfetamineDimesylate,SubClassOf,PreciseDrugIngredient                  ,,,
LithiumOrotate,SubClassOf,PreciseDrugIngredient                  ,,,
LofepramineHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
LurasidoneHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
MaprotilineHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
MaprotilineMesylate,SubClassOf,PreciseDrugIngredient                  ,,,
MethylphenidateHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
MianserinHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
MilnacipranHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
NefazodoneHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
NortriptylineHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
OpipramolHydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
ValproicAcid,SubClassOf,PreciseDrugIngredient                  ,,,
ZuclopenthixolAcetate,SubClassOf,PreciseDrugIngredient                  ,,,
ZuclopenthixolDecanoate,SubClassOf,PreciseDrugIngredient                  ,,,
ZuclopenthixolDihydrochloride,SubClassOf,PreciseDrugIngredient                  ,,,
Accident,SubClassOf,PrematureMortality                  ,,,
Pneumonia,SubClassOf,PrematureMortality                  ,,,
SuddenInfantDeathSyndrome,SubClassOf,PrematureMortality                  ,,,
SuddenUnexpectedDeathinEpilepsy,SubClassOf,PrematureMortality                  ,,,
SuddenUnexpectedDeathinYoung,SubClassOf,PrematureMortality                  ,,,
Suicide,SubClassOf,PrematureMortality                  ,,,
UnderlyingDisorder,SubClassOf,PrematureMortality                  ,,,
Delivery,SubClassOf,ProcessualEntity                  ,,,
Labor,SubClassOf,ProcessualEntity                  ,,,
PhysiologicalProcess,SubClassOf,ProcessualEntity                  ,,,
Pregnancy,SubClassOf,ProcessualEntity                  ,,,
SpatioTemporalRegion,SubClassOf,ProcessualEntity                  ,,,
AdhesionMolecule,SubClassOf,ProteinFunction                  ,,,
Channel,SubClassOf,ProteinFunction                  ,,,
Endocytosis,SubClassOf,ProteinFunction                  ,,,
IonChannel,SubClassOf,ProteinFunction                  ,,,
NeuralDevelopment,SubClassOf,ProteinFunction                  ,,,
NeurotransmitterReceptor,SubClassOf,ProteinFunction                  ,,,
NeurotransmitterSynthesis,SubClassOf,ProteinFunction                  ,,,
TranscriptionFactor,SubClassOf,ProteinFunction                  ,,,
Voltage-gatedPotassiumChannelAssociatedProtein,SubClassOf,ProteinFunction                  ,,,
Arm,SubClassOf,ProximalFreeLimbSegment                  ,,,
Thigh,SubClassOf,ProximalFreeLimbSegment                  ,,,
DejaVu,SubClassOf,PsychicAura                  ,,,
JamaisVu,SubClassOf,PsychicAura                  ,,,
DejaVuStatus,SubClassOf,PyschicAuraStatus                  ,,,
JamaisVuStatus,SubClassOf,PyschicAuraStatus                  ,,,
BalloonCell,SubClassOf,RadialGlialCell                  ,,,
BlurringofGreyWhiteMatterJunction,SubClassOf,RadiologicalExaminationFinding                  ,,,
NegativeMagneticResonanceImagingFinding,SubClassOf,RadiologicalExaminationFinding                  ,,,
PositiveMagneticResonanceImagingFinding,SubClassOf,RadiologicalExaminationFinding                  ,,,
AlphaVariant,SubClassOf,RhythmicBenignVariant                  ,,,
FrontalArousalRhythm,SubClassOf,RhythmicBenignVariant                  ,,,
MidlineThetaRhythm,SubClassOf,RhythmicBenignVariant                  ,,,
RhytmicTemporalThetaBurstsofDrowsiness,SubClassOf,RhythmicBenignVariant                  ,,,
SubclinicalRhythmicElectrographicDischargesinAdult,SubClassOf,RhythmicBenignVariant                  ,,,
LeftRingFinger,SubClassOf,RingFinger                  ,,,
RightRingFinger,SubClassOf,RingFinger                  ,,,
Mouse,SubClassOf,Rodent                  ,,,
Rat,SubClassOf,Rodent                  ,,,
ElectrodeA1,SubClassOf,ScalpElectrode                  ,,,
ElectrodeA2,SubClassOf,ScalpElectrode                  ,,,
ElectrodeAF3,SubClassOf,ScalpElectrode                  ,,,
ElectrodeAF4,SubClassOf,ScalpElectrode                  ,,,
ElectrodeAF7,SubClassOf,ScalpElectrode                  ,,,
ElectrodeAF8,SubClassOf,ScalpElectrode                  ,,,
ElectrodeAFz,SubClassOf,ScalpElectrode                  ,,,
ElectrodeC2,SubClassOf,ScalpElectrode                  ,,,
ElectrodeC3,SubClassOf,ScalpElectrode                  ,,,
ElectrodeC4,SubClassOf,ScalpElectrode                  ,,,
ElectrodeC5,SubClassOf,ScalpElectrode                  ,,,
ElectrodeC6,SubClassOf,ScalpElectrode                  ,,,
ElectrodeCI4,SubClassOf,ScalpElectrode                  ,,,
ElectrodeCI5,SubClassOf,ScalpElectrode                  ,,,
ElectrodeCI6,SubClassOf,ScalpElectrode                  ,,,
ElectrodeCP1,SubClassOf,ScalpElectrode                  ,,,
ElectrodeCP2,SubClassOf,ScalpElectrode                  ,,,
ElectrodeCP3,SubClassOf,ScalpElectrode                  ,,,
ElectrodeCP4,SubClassOf,ScalpElectrode                  ,,,
ElectrodeCP5,SubClassOf,ScalpElectrode                  ,,,
ElectrodeCP6,SubClassOf,ScalpElectrode                  ,,,
ElectrodeCPz,SubClassOf,ScalpElectrode                  ,,,
ElectrodeCz,SubClassOf,ScalpElectrode                  ,,,
ElectrodeF1,SubClassOf,ScalpElectrode                  ,,,
ElectrodeF10,SubClassOf,ScalpElectrode                  ,,,
ElectrodeF2,SubClassOf,ScalpElectrode                  ,,,
ElectrodeF3,SubClassOf,ScalpElectrode                  ,,,
ElectrodeF4,SubClassOf,ScalpElectrode                  ,,,
ElectrodeF5,SubClassOf,ScalpElectrode                  ,,,
ElectrodeF6,SubClassOf,ScalpElectrode                  ,,,
ElectrodeF7,SubClassOf,ScalpElectrode                  ,,,
ElectrodeF8,SubClassOf,ScalpElectrode                  ,,,
ElectrodeF9,SubClassOf,ScalpElectrode                  ,,,
ElectrodeFC1,SubClassOf,ScalpElectrode                  ,,,
ElectrodeFC2,SubClassOf,ScalpElectrode                  ,,,
ElectrodeFC3,SubClassOf,ScalpElectrode                  ,,,
ElectrodeFC4,SubClassOf,ScalpElectrode                  ,,,
ElectrodeFC5,SubClassOf,ScalpElectrode                  ,,,
ElectrodeFC6,SubClassOf,ScalpElectrode                  ,,,
ElectrodeFCz,SubClassOf,ScalpElectrode                  ,,,
ElectrodeFP1,SubClassOf,ScalpElectrode                  ,,,
ElectrodeFP2,SubClassOf,ScalpElectrode                  ,,,
ElectrodeFPz,SubClassOf,ScalpElectrode                  ,,,
ElectrodeFT10,SubClassOf,ScalpElectrode                  ,,,
ElectrodeFT7,SubClassOf,ScalpElectrode                  ,,,
ElectrodeFT8,SubClassOf,ScalpElectrode                  ,,,
ElectrodeFT9,SubClassOf,ScalpElectrode                  ,,,
ElectrodeFz,SubClassOf,ScalpElectrode                  ,,,
ElectrodeIz,SubClassOf,ScalpElectrode                  ,,,
ElectrodeNz,SubClassOf,ScalpElectrode                  ,,,
ElectrodeO1,SubClassOf,ScalpElectrode                  ,,,
ElectrodeO2,SubClassOf,ScalpElectrode                  ,,,
ElectrodeOz,SubClassOf,ScalpElectrode                  ,,,
ElectrodeP1,SubClassOf,ScalpElectrode                  ,,,
ElectrodeP10,SubClassOf,ScalpElectrode                  ,,,
ElectrodeP2,SubClassOf,ScalpElectrode                  ,,,
ElectrodeP3,SubClassOf,ScalpElectrode                  ,,,
ElectrodeP4,SubClassOf,ScalpElectrode                  ,,,
ElectrodeP5,SubClassOf,ScalpElectrode                  ,,,
ElectrodeP6,SubClassOf,ScalpElectrode                  ,,,
ElectrodeP7,SubClassOf,ScalpElectrode                  ,,,
ElectrodeP8,SubClassOf,ScalpElectrode                  ,,,
ElectrodeP9,SubClassOf,ScalpElectrode                  ,,,
ElectrodePL4,SubClassOf,ScalpElectrode                  ,,,
ElectrodePL5,SubClassOf,ScalpElectrode                  ,,,
ElectrodePL6,SubClassOf,ScalpElectrode                  ,,,
ElectrodePO3,SubClassOf,ScalpElectrode                  ,,,
ElectrodePO4,SubClassOf,ScalpElectrode                  ,,,
ElectrodePO7,SubClassOf,ScalpElectrode                  ,,,
ElectrodePO8,SubClassOf,ScalpElectrode                  ,,,
ElectrodePOz,SubClassOf,ScalpElectrode                  ,,,
ElectrodePz,SubClassOf,ScalpElectrode                  ,,,
ElectrodeSP1,SubClassOf,ScalpElectrode                  ,,,
ElectrodeSP2,SubClassOf,ScalpElectrode                  ,,,
ElectrodeT10,SubClassOf,ScalpElectrode                  ,,,
ElectrodeT3,SubClassOf,ScalpElectrode                  ,,,
ElectrodeT4,SubClassOf,ScalpElectrode                  ,,,
ElectrodeT5,SubClassOf,ScalpElectrode                  ,,,
ElectrodeT6,SubClassOf,ScalpElectrode                  ,,,
ElectrodeT7,SubClassOf,ScalpElectrode                  ,,,
ElectrodeT8,SubClassOf,ScalpElectrode                  ,,,
ElectrodeT9,SubClassOf,ScalpElectrode                  ,,,
ElectrodeTP10,SubClassOf,ScalpElectrode                  ,,,
ElectrodeTP7,SubClassOf,ScalpElectrode                  ,,,
ElectrodeTP8,SubClassOf,ScalpElectrode                  ,,,
ElectrodeTP9,SubClassOf,ScalpElectrode                  ,,,
ScalpRecordedEEGData,SubClassOf,ScalpRecordedERPData                  ,,,
AuditoryFrontocentralN400,SubClassOf,ScalpRecordedERPExtractedPattern                  ,,,
AuditoryFrontocentralP200,SubClassOf,ScalpRecordedERPExtractedPattern                  ,,,
AuditoryN2b,SubClassOf,ScalpRecordedERPExtractedPattern                  ,,,
FrontocentralN270,SubClassOf,ScalpRecordedERPExtractedPattern                  ,,,
FrontocentralP3a,SubClassOf,ScalpRecordedERPExtractedPattern                  ,,,
FrontotemporalN3,SubClassOf,ScalpRecordedERPExtractedPattern                  ,,,
MotorBereitschaftspotential,SubClassOf,ScalpRecordedERPExtractedPattern                  ,,,
ParietalN400,SubClassOf,ScalpRecordedERPExtractedPattern                  ,,,
ParietalP3b,SubClassOf,ScalpRecordedERPExtractedPattern                  ,,,
PosterotemporalN2c,SubClassOf,ScalpRecordedERPExtractedPattern                  ,,,
StimulusPrecedingNegativity,SubClassOf,ScalpRecordedERPExtractedPattern                  ,,,
VisualOccipitalN100,SubClassOf,ScalpRecordedERPExtractedPattern                  ,,,
VisualOccipitalP100,SubClassOf,ScalpRecordedERPExtractedPattern                  ,,,
VisualPosterotemporalN200,SubClassOf,ScalpRecordedERPExtractedPattern                  ,,,
ImmatureSchwannCell,SubClassOf,SchwannCell                  ,,,
MyelinatingSchwannCell,SubClassOf,SchwannCell                  ,,,
NonMyelinatingSchwannCell,SubClassOf,SchwannCell                  ,,,
HippocampalSclerosis,SubClassOf,Sclerosis                  ,,,
MesialTemporalSclerosis,SubClassOf,Sclerosis                  ,,,
VariationID68500,SubClassOf,SCN1A_SequenceVariant                  ,,,
VariationID68502,SubClassOf,SCN1A_SequenceVariant                  ,,,
VariationID68504,SubClassOf,SCN1A_SequenceVariant                  ,,,
VariationID68505,SubClassOf,SCN1A_SequenceVariant                  ,,,
VariationID68506,SubClassOf,SCN1A_SequenceVariant                  ,,,
VariationID68512,SubClassOf,SCN1A_SequenceVariant                  ,,,
VariationID68520,SubClassOf,SCN1A_SequenceVariant                  ,,,
VariationID68523,SubClassOf,SCN1A_SequenceVariant                  ,,,
VariationID60767,SubClassOf,SCN1B_SequenceVariant                  ,,,
LeftSecondToe,SubClassOf,SecondToe                  ,,,
RightSecondToe,SubClassOf,SecondToe                  ,,,
AlteredLevelOfConsciousnessState,SubClassOf,SeizureConsciousnessState                  ,,,
LossOfConsciousnessState,SubClassOf,SeizureConsciousnessState                  ,,,
LateralizingSign,SubClassOf,SeizureFeature                  ,,,
SeizureConsciousnessState,SubClassOf,SeizureFeature                  ,,,
DailySeizure,SubClassOf,SeizureFrequencyCategory                  ,,,
InnumerableSeizure,SubClassOf,SeizureFrequencyCategory                  ,,,
MonthlySeizure,SubClassOf,SeizureFrequencyCategory                  ,,,
MultipleSeizure,SubClassOf,SeizureFrequencyCategory                  ,,,
UnknownSeizureFrequency,SubClassOf,SeizureFrequencyCategory                  ,,,
WeeklySeizure,SubClassOf,SeizureFrequencyCategory                  ,,,
YearlySeizure,SubClassOf,SeizureFrequencyCategory                  ,,,
DEPDC5_SequenceVariant,SubClassOf,SequenceVariant                  ,,,
