Subject,Predicate,Object,Section,Organism,PMCID
STXBP1Disorder,hasGeneticCause,STXBP1Mutation,Introduction,Zebrafish,9436285
STXBP1Mutation,associatedWith,OhtaharaSyndrome,Introduction,Zebrafish,9436285
STXBP1Mutation,associatedWith,DravetSyndrome,Introduction,Zebrafish,9436285
STXBP1Mutation,associatedWith,LennoxGastautSyndrome,Introduction,Zebrafish,9436285
STXBP1Mutation,associatedWith,WestSyndrome,Introduction,Zebrafish,9436285
STXBP1Mutation,associatedWith,AtypicalRettSyndrome,Introduction,Zebrafish,9436285
STXBP1Disorder,hasClinicalFeature,SpeechImpairment,Introduction,Zebrafish,9436285
STXBP1Disorder,hasClinicalFeature,IntellectualDisability,Introduction,Zebrafish,9436285
STXBP1Disorder,hasClinicalFeature,MovementDisorder,Introduction,Zebrafish,9436285
STXBP1Disorder,hasClinicalFeature,EEGAbnormality,Introduction,Zebrafish,9436285
STXBP1Disorder,hasSeizureType,InfantileSpasms,Introduction,Zebrafish,9436285
STXBP1Disorder,hasSeizureType,FocalSeizure,Introduction,Zebrafish,9436285
STXBP1Disorder,hasSeizureType,TonicClonicSeizure,Introduction,Zebrafish,9436285
STXBP1Disorder,hasSeizureType,AbsenceSeizure,Introduction,Zebrafish,9436285
STXBP1Disorder,hasTreatmentResistance,High,Introduction,Zebrafish,9436285
STXBP1Protein,binds,SNAREComplex,Introduction,Zebrafish,9436285
SNAREComplex,mediates,SynapticVesicleExocytosis,Introduction,Zebrafish,9436285
STXBP1Haploinsufficiency,impairs,InhibitorySynapticTransmission,Introduction,Zebrafish,9436285
STXBP1Haploinsufficiency,leadsTo,EpilepticPhenotype,Introduction,Zebrafish,9436285
ZebrafishModel,usedFor,AntiseizureDrugScreening,Introduction,Zebrafish,9436285
Zebrafish,hasSpecies,DanioRerio,Methods,Zebrafish,9436285
Zebrafish,hasDevelopmentalStage,Larval,Methods,Zebrafish,9436285
stxbp1bMutantZebrafish,generatedBy,CRISPRCas9,Methods,Zebrafish,9436285
stxbp1bGene,isParalogOf,HumanSTXBP1,Methods,Zebrafish,9436285
stxbp1bGene,sharesAminoAcidIdentity,SeventyNinePercent,Methods,Zebrafish,9436285
LarvalZebrafish,assessedAt,FourDaysPostFertilization,Methods,Zebrafish,9436285
LarvalZebrafish,embeddedIn,LowMeltingPointAgarose,Methods,Zebrafish,9436285
Electrophysiology,records,LocalFieldPotential,Methods,Zebrafish,9436285
LocalFieldPotential,recordedFrom,OpticTectum,Methods,Zebrafish,9436285
RecordingElectrode,hasTipDiameter,OneMicrometer,Methods,Zebrafish,9436285
LFPRecording,hasDuration,SixtyMinutes,Methods,Zebrafish,9436285
BaselinePeriod,hasDuration,FifteenMinutes,Methods,Zebrafish,9436285
DrugExposurePeriod,hasDuration,FortyFiveMinutes,Methods,Zebrafish,9436285
TypeIIEvent,definedBy,HighAmplitude,Methods,Zebrafish,9436285
TypeIIEvent,definedBy,LongDuration,Methods,Zebrafish,9436285
TypeIIEvent,associatedWith,PostictalDepression,Methods,Zebrafish,9436285
DataAnalysis,performedBy,BlindedExperimenter,Methods,Zebrafish,9436285
Drug,administeredBy,BathApplication,Methods,Zebrafish,9436285
Drug,testedAtConcentration,OneMilliMolar,Methods,Zebrafish,9436285
stxbp1bMutantZebrafish,exhibits,SpontaneousElectrographicSeizures,Results,Zebrafish,9436285
SpontaneousElectrographicSeizures,classifiedAs,TypeIIEvent,Results,Zebrafish,9436285
TypeIIEvent,hasFrequency,SevenPointSixPerFifteenMinutes,Results,Zebrafish,9436285
TypeIIEvent,hasFrequencyStandardError,ZeroPointSix,Results,Zebrafish,9436285
TypeIIEvent,hasBaselineRate,ZeroPointZeroOneHertz,Results,Zebrafish,9436285
Phenytoin,testedIn,stxbp1bMutantZebrafish,Results,Zebrafish,9436285
Valproate,testedIn,stxbp1bMutantZebrafish,Results,Zebrafish,9436285
Ethosuximide,testedIn,stxbp1bMutantZebrafish,Results,Zebrafish,9436285
Levetiracetam,testedIn,stxbp1bMutantZebrafish,Results,Zebrafish,9436285
Diazepam,testedIn,stxbp1bMutantZebrafish,Results,Zebrafish,9436285
Phenytoin,hasEffectOn,TypeIIEventFrequencyNone,Results,Zebrafish,9436285
Valproate,hasEffectOn,TypeIIEventFrequencyNone,Results,Zebrafish,9436285
Ethosuximide,hasEffectOn,TypeIIEventFrequencyNone,Results,Zebrafish,9436285
Levetiracetam,hasEffectOn,TypeIIEventFrequencyNone,Results,Zebrafish,9436285
Diazepam,hasEffectOn,TypeIIEventFrequencyNone,Results,Zebrafish,9436285
Clemizole,testedIn,stxbp1bMutantZebrafish,Results,Zebrafish,9436285
Trazodone,testedIn,stxbp1bMutantZebrafish,Results,Zebrafish,9436285
Clemizole,reduces,TypeIIEventFrequency,Results,Zebrafish,9436285
Trazodone,reduces,TypeIIEventFrequency,Results,Zebrafish,9436285
Clemizole,reducesTypeIIEventFrequencyBy,EightyPercent,Results,Zebrafish,9436285
Trazodone,reducesTypeIIEventFrequencyBy,EightyThreePercent,Results,Zebrafish,9436285
Clemizole,hasPValue,LessThanZeroPointZeroZeroZeroOne,Results,Zebrafish,9436285
Trazodone,hasPValue,LessThanZeroPointZeroZeroZeroOne,Results,Zebrafish,9436285
Clemizole,hasMechanism,SerotoninReceptorModulation,Results,Zebrafish,9436285
Trazodone,hasMechanism,SerotoninReceptorModulation,Results,Zebrafish,9436285
STXBP1RelatedDisorder,classifiedAs,DrugResistantEpilepsy,Discussion,Zebrafish,9436285
ZebrafishModel,recapitulates,HumanPharmacoresistance,Discussion,Zebrafish,9436285
Clemizole,identifiedIn,DravetSyndromeZebrafishModel,Discussion,Zebrafish,9436285
Trazodone,identifiedIn,DravetSyndromeZebrafishModel,Discussion,Zebrafish,9436285
Clemizole,binds,Serotonin2BReceptor,Discussion,Zebrafish,9436285
Trazodone,binds,Serotonin2BReceptor,Discussion,Zebrafish,9436285
Serotonin2BReceptor,modulationReduces,SeizureActivity,Discussion,Zebrafish,9436285
PreclinicalFinding,supports,ClinicalTrialDevelopment,Discussion,Zebrafish,9436285
Study,supports,DrugRepurposingStrategy,Discussion,Zebrafish,9436285
Study,suggests,FutureClinicalStudies,Discussion,Zebrafish,9436285
DravetSyndrome,isA,DevelopmentalAndEpilepticEncephalopathy,Introduction,Human,6902175
DravetSyndrome,hasEstimatedIncidence,OneInFifteenThousandSevenHundredToOneInFortyThousandNineHundred,Introduction,Human,6902175
DravetSyndrome,hasAgeOfOnset,FirstYearOfLife,Introduction,Human,6902175
DravetSyndrome,hasSeizureType,ConvulsiveSeizure,Introduction,Human,6902175
DravetSyndrome,hasSeizureCharacteristic,Pharmacoresistant,Introduction,Human,6902175
DravetSyndrome,associatedWith,IntellectualDisability,Introduction,Human,6902175
DravetSyndrome,associatedWith,MotorImpairment,Introduction,Human,6902175
DravetSyndrome,associatedWith,BehavioralImpairment,Introduction,Human,6902175
DravetSyndrome,associatedWith,CognitiveImpairment,Introduction,Human,6902175
DravetSyndrome,hasGeneticAssociation,SCN1AAlteration,Introduction,Human,6902175
SCN1AAlteration,presentInPercentage,SeventyToEightyFivePercent,Introduction,Human,6902175
DravetSyndrome,hasDiagnosisBasis,ElectroclinicalCriteria,Introduction,Human,6902175
DravetSyndrome,hasIncreasedRisk,SUDEP,Introduction,Human,6902175
GeneralizedTonicClonicSeizureFrequency,isRiskFactorFor,SUDEP,Introduction,Human,6902175
DravetSyndrome,hasTreatmentResistance,High,Introduction,Human,6902175
Stiripentol,usedInCombinationWith,Clobazam,Introduction,Human,6902175
Stiripentol,usedInCombinationWith,Valproate,Introduction,Human,6902175
Cannabidiol,isFDAApprovedFor,DravetSyndrome,Introduction,Human,6902175
Stiripentol,wasOnlyApprovedTreatmentOutsideUnitedStates,BeforeCannabidiolApproval,Introduction,Human,6902175
PatientsWithDravetSyndrome,haveUnmetTreatmentNeed,TRUE,Introduction,Human,6902175
Fenfluramine,previouslyDemonstratedEfficacyIn,DravetSyndrome,Introduction,Human,6902175
Fenfluramine,excludedFromPreviousTrialWhenCombinedWith,Stiripentol,Introduction,Human,6902175
PharmacokineticData,requiredFor,DoseSelectionWithStiripentol,Introduction,Human,6902175
Study,hasDesign,RandomizedDoubleBlindPlaceboControlledTrial,Methods,Human,6902175
Study,hasPhase,PhaseThree,Methods,Human,6902175
Study,hasClinicalTrialIdentifier,NCT02926898,Methods,Human,6902175
Study,conductedAt,MulticenterInternational,Methods,Human,6902175
Study,hasCountries,UnitedStates,Methods,Human,6902175
Study,hasCountries,Canada,Methods,Human,6902175
Study,hasCountries,France,Methods,Human,6902175
Study,hasCountries,Germany,Methods,Human,6902175
Study,hasCountries,Netherlands,Methods,Human,6902175
Study,hasCountries,Spain,Methods,Human,6902175
Study,hasCountries,UnitedKingdom,Methods,Human,6902175
Participant,hasAgeRange,TwoToEighteenYears,Methods,Human,6902175
Participant,hasConfirmedDiagnosis,DravetSyndrome,Methods,Human,6902175
Participant,receivesTreatment,StiripentolInclusiveRegimen,Methods,Human,6902175
Participant,receivesTreatment,Clobazam,Methods,Human,6902175
Participant,receivesTreatment,Valproate,Methods,Human,6902175
Participant,hasBaselineConvulsiveSeizures,AtLeastSixPerSixWeeks,Methods,Human,6902175
Study,hasBaselinePeriod,SixWeeks,Methods,Human,6902175
Study,hasRandomizationRatio,OneToOne,Methods,Human,6902175
Study,usesStratificationFactor,AgeBelowSixYears,Methods,Human,6902175
Study,usesStratificationFactor,AgeSixYearsOrAbove,Methods,Human,6902175
Fenfluramine,administeredAs,OralSolution,Methods,Human,6902175
Fenfluramine,hasConcentration,TwoPointTwoMgPerML,Methods,Human,6902175
Fenfluramine,hasTargetDose,ZeroPointFourMgPerKgPerDay,Methods,Human,6902175
Fenfluramine,hasMaximumDose,SeventeenMgPerDay,Methods,Human,6902175
Study,hasTitrationPeriod,ThreeWeeks,Methods,Human,6902175
Study,hasMaintenancePeriod,TwelveWeeks,Methods,Human,6902175
Study,usesOutcomeMeasure,MonthlyConvulsiveSeizureFrequency,Methods,Human,6902175
Study,usesOutcomeMeasure,SeizureFreeInterval,Methods,Human,6902175
Study,usesOutcomeMeasure,ClinicalGlobalImpression,Methods,Human,6902175
Study,usesOutcomeMeasure,QualityOfLifeInChildhoodEpilepsy,Methods,Human,6902175
Study,usesOutcomeMeasure,PediatricQualityOfLifeInventory,Methods,Human,6902175
Study,usesOutcomeMeasure,BehaviorRatingInventoryOfExecutiveFunction,Methods,Human,6902175
Study,usesSafetyAssessment,Echocardiography,Methods,Human,6902175
Study,usesSafetyAssessment,Electrocardiogram,Methods,Human,6902175
ScreenedPatients,count,OneHundredFifteen,Results,Human,6902175
RandomizedPatients,count,EightySeven,Results,Human,6902175
FenfluramineGroup,hasParticipantCount,FortyThree,Results,Human,6902175
PlaceboGroup,hasParticipantCount,FortyFour,Results,Human,6902175
Participants,hasMeanAge,NinePointOneYears,Results,Human,6902175
Participants,hasMalePercentage,FiftySevenPercent,Results,Human,6902175
Participants,hasMeanBaselineConvulsiveSeizureFrequency,ApproximatelyTwentyFivePerMonth,Results,Human,6902175
Participants,receivesConcomitantAEDs,ThreeOrMore,Results,Human,6902175
Participants,mostCommonConcomitantAED,Clobazam,Results,Human,6902175
Participants,mostCommonConcomitantAED,Valproate,Results,Human,6902175
Participants,mostCommonConcomitantAED,Topiramate,Results,Human,6902175
Participants,mostCommonConcomitantAED,Levetiracetam,Results,Human,6902175
Fenfluramine,reducesMonthlyConvulsiveSeizureFrequencyBy,FiftyFourPercent,Results,Human,6902175
Fenfluramine,hasConfidenceInterval,ThirtyFivePointSixToSixtySevenPointTwoPercent,Results,Human,6902175
Fenfluramine,hasPValue,LessThanZeroPointZeroZeroOne,Results,Human,6902175
Fenfluramine,achievesResponderRateFiftyPercent,FiftyFourPercent,Results,Human,6902175
Placebo,achievesResponderRateFiftyPercent,FivePercent,Results,Human,6902175
Fenfluramine,achievesResponderRateSeventyFivePercent,ThirtyFivePercent,Results,Human,6902175
Placebo,achievesResponderRateSeventyFivePercent,TwoPercent,Results,Human,6902175
Fenfluramine,hasMedianSeizureFreeInterval,TwentyTwoDays,Results,Human,6902175
Placebo,hasMedianSeizureFreeInterval,ThirteenDays,Results,Human,6902175
Fenfluramine,increases,SeizureFreeDays,Results,Human,6902175
Fenfluramine,reduces,TotalSeizureFrequency,Results,Human,6902175
Fenfluramine,achieves,NearSeizureFreedom,Results,Human,6902175
Fenfluramine,maintainsEfficacyThroughout,TitrationAndMaintenancePeriods,Results,Human,6902175
Fenfluramine,associatedWith,DecreasedAppetite,Results,Human,6902175
Fenfluramine,associatedWith,Pyrexia,Results,Human,6902175
Fenfluramine,associatedWith,Fatigue,Results,Human,6902175
Fenfluramine,associatedWith,Diarrhea,Results,Human,6902175
Fenfluramine,associatedWith,WeightLoss,Results,Human,6902175
WeightLoss,greaterThanSevenPercent,ObservedInTwentyPointNinePercent,Results,Human,6902175
Fenfluramine,hasTreatmentEmergentAdverseEventRate,NinetyEightPercent,Results,Human,6902175
Fenfluramine,hasSeriousAdverseEventRate,FourteenPercent,Results,Human,6902175
Fenfluramine,notAssociatedWith,ValvularHeartDisease,Results,Human,6902175
Fenfluramine,notAssociatedWith,PulmonaryArterialHypertension,Results,Human,6902175
Echocardiography,demonstrates,NormalValveFunction,Results,Human,6902175
TraceMitralRegurgitation,considered,PhysiologicFinding,Results,Human,6902175
Fenfluramine,provides,ClinicallyMeaningfulSeizureReduction,Discussion,Human,6902175
Fenfluramine,effectiveWhenAddedTo,StiripentolInclusiveRegimen,Discussion,Human,6902175
Fenfluramine,shows,EarlyOnsetOfEfficacy,Discussion,Human,6902175
Fenfluramine,maintains,LongitudinalEfficacy,Discussion,Human,6902175
Fenfluramine,has,FavorableBenefitRiskProfile,Discussion,Human,6902175
Study,supports,FenfluramineAsTreatmentOption,Discussion,Human,6902175
Study,hasLimitation,ShortDuration,Discussion,Human,6902175
Study,requires,LongTermSafetyEvaluation,Discussion,Human,6902175
Study,supports,CardiovascularSafetyAtLowDose,Discussion,Human,6902175
DravetSyndrome,isA,SevereGeneticEpilepsy,Introduction,Mouse,3629796
DravetSyndrome,hasGeneticCause,SCN1ALossOfFunctionMutation,Introduction,Mouse,3629796
SCN1A,encodes,NaV1PointOne,Introduction,Mouse,3629796
NaV1PointOne,isVoltageGatedSodiumChannel,BrainType,Introduction,Mouse,3629796
DravetSyndrome,hasAgeOfOnset,SixToNineMonths,Introduction,Mouse,3629796
DravetSyndrome,hasTrigger,ElevatedBodyTemperature,Introduction,Mouse,3629796
DravetSyndrome,hasComorbidity,SleepDisturbance,Introduction,Mouse,3629796
DravetSyndrome,hasComorbidity,AutisticFeatures,Introduction,Mouse,3629796
DravetSyndrome,hasComorbidity,CognitiveImpairment,Introduction,Mouse,3629796
DravetSyndrome,hasComorbidity,MotorImpairment,Introduction,Mouse,3629796
DravetSyndrome,associatedWith,PrematureDeath,Introduction,Mouse,3629796
DravetSyndrome,associatedWith,ReducedQualityOfLife,Introduction,Mouse,3629796
Scn1aHeterozygousMouse,models,DravetSyndrome,Introduction,Mouse,3629796
Scn1aHeterozygousMouse,hasPathophysiology,ReducedGABAergicInterneuronExcitability,Introduction,Mouse,3629796
ReducedGABAergicInterneuronExcitability,leadsTo,ReducedGABANeurotransmission,Introduction,Mouse,3629796
ReducedGABANeurotransmission,leadsTo,SeizureSusceptibility,Introduction,Mouse,3629796
GABAEnhancingTherapy,targets,InhibitorySynapticTransmission,Introduction,Mouse,3629796
Scn1aHeterozygousMouse,generatedBy,TargetedGeneDeletion,Methods,Mouse,3629796
Scn1aHeterozygousMouse,geneticBackground,C57Bl6,Methods,Mouse,3629796
ExperimentalMouse,hasAgeRange,TwentySevenToThirtyThreeDays,Methods,Mouse,3629796
Genotype,confirmedBy,MultiplexPCR,Methods,Mouse,3629796
Clonazepam,classifiedAs,GABAAReceptorPositiveAllostericModulator,Methods,Mouse,3629796
Tiagabine,classifiedAs,GABAReuptakeInhibitor,Methods,Mouse,3629796
Clonazepam,administeredBy,IntraperitonealInjection,Methods,Mouse,3629796
Tiagabine,administeredBy,IntraperitonealInjection,Methods,Mouse,3629796
DrugInjection,performedAt,ThirtyMinutesBeforeTesting,Methods,Mouse,3629796
ThermalSeizureInduction,startsAt,ThirtySevenDegreesCelsius,Methods,Mouse,3629796
ThermalSeizureInduction,temperatureIncreaseRate,ZeroPointFiveDegreesPerTwoMinutes,Methods,Mouse,3629796
ThermalSeizureInduction,maximumTemperature,FortyTwoPointFiveDegreesCelsius,Methods,Mouse,3629796
SeizureDetection,performedBy,BehavioralObservation,Methods,Mouse,3629796
MyoclonicSeizure,identifiedBy,AxialAndAppendicularJerks,Methods,Mouse,3629796
GeneralizedTonicClonicSeizure,identifiedBy,RearingAndClonicExtension,Methods,Mouse,3629796
RotorodTest,measures,MotorPerformance,Methods,Mouse,3629796
MotorPerformance,expressedAs,PercentageReduction,Methods,Mouse,3629796
DoseResponseAnalysis,uses,HillEquation,Methods,Mouse,3629796
DrugInteractionAnalysis,uses,IsobolographicAnalysis,Methods,Mouse,3629796
UntreatedScn1aMouse,exhibits,ThermallyInducedMyoclonicSeizures,Results,Mouse,3629796
UntreatedScn1aMouse,exhibits,ThermallyInducedGeneralizedTonicClonicSeizures,Results,Mouse,3629796
Clonazepam,increases,TemperatureThresholdForMyoclonicSeizures,Results,Mouse,3629796
Clonazepam,increases,TemperatureThresholdForGeneralizedTonicClonicSeizures,Results,Mouse,3629796
Tiagabine,increases,TemperatureThresholdForGeneralizedTonicClonicSeizures,Results,Mouse,3629796
Tiagabine,provides,MinimalProtectionAgainstMyoclonicSeizures,Results,Mouse,3629796
TiagabineHighDose,reduces,TemperatureThresholdForMyoclonicSeizures,Results,Mouse,3629796
Clonazepam,maximallyProtectsGTCAt,FortyTwoPointTwoDegreesCelsius,Results,Mouse,3629796
Tiagabine,maximallyProtectsGTCAt,FortyOnePointThreeDegreesCelsius,Results,Mouse,3629796
Clonazepam,maximallyProtectsMCAt,FortyOnePointThreeDegreesCelsius,Results,Mouse,3629796
Tiagabine,maximallyProtectsMCAt,ThirtyEightPointNineDegreesCelsius,Results,Mouse,3629796
ClonazepamTiagabineCombination,shows,SynergisticProtectionAgainstGTC,Results,Mouse,3629796
ClonazepamTiagabineCombination,shows,AdditiveProtectionAgainstMC,Results,Mouse,3629796
InteractionIndex,lowestAt,OneToOneDoseRatio,Results,Mouse,3629796
CombinationTherapy,reduces,TotalDrugDoseRequired,Results,Mouse,3629796
Tiagabine,increases,MyoclonicSeizureFrequencyBeforeGTC,Results,Mouse,3629796
Clonazepam,maintains,MyoclonicSeizureFrequencySimilarToControl,Results,Mouse,3629796
CombinationTherapy,maintains,MyoclonicSeizureFrequencySimilarToControl,Results,Mouse,3629796
RotorodPerformance,reducedBy,ClonazepamDose,Results,Mouse,3629796
RotorodPerformance,reducedBy,TiagabineDose,Results,Mouse,3629796
CombinationTherapy,produces,AdditiveMotorImpairment,Results,Mouse,3629796
CombinationTherapy,improves,TherapeuticIndex,Results,Mouse,3629796
CurrentDravetTreatments,provide,IncompleteSeizureControl,Discussion,Mouse,3629796
CurrentDravetTreatments,associatedWith,AdverseEffects,Discussion,Mouse,3629796
Monotherapy,failsToProvide,AdequateSeizureControl,Discussion,Mouse,3629796
CombinationTherapy,requiredFor,DravetSyndromeManagement,Discussion,Mouse,3629796
Scn1aMouseModel,recapitulates,HumanDravetPhenotype,Discussion,Mouse,3629796
ThermallyInducedSeizures,predict,OverallSeizureSusceptibility,Discussion,Mouse,3629796
Clonazepam,has,NarrowTherapeuticWindow,Discussion,Mouse,3629796
Tiagabine,has,ProMyoclonicEffectAtHighDose,Discussion,Mouse,3629796
ClonazepamTiagabineCombination,enhances,GABAergicInhibition,Discussion,Mouse,3629796
EnhancedGABAergicInhibition,restores,ExcitationInhibitionBalance,Discussion,Mouse,3629796
CombinationTherapy,reduces,SedationRelativeToClonazepam,Discussion,Mouse,3629796
